exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
NASDAQ,DINE,1998-05-19,6.69,6.75,6.37,6.37,10100,16.23
NASDAQ,DGIT,2009-02-04,14.28,14.62,13.92,13.92,133800,13.92
NASDAQ,DLLR,2007-06-27,28.50,28.77,28.28,28.71,570800,28.71
NASDAQ,DISH,1997-01-03,22.25,22.50,21.88,22.37,684800,2.44
NASDAQ,DISH,1998-08-06,24.00,25.63,24.00,25.63,2644000,2.80
NASDAQ,DMAN,2009-07-23,8.82,9.10,8.77,9.00,208000,9.00
NASDAQ,DSGX,2004-05-19,1.14,1.17,1.05,1.09,76200,1.09
NASDAQ,DRIV,2000-08-10,5.62,5.62,5.38,5.38,172900,5.38
NASDAQ,DRAD,2007-02-21,4.76,4.80,4.76,4.77,25200,4.77
NASDAQ,DMLP,2007-08-03,21.56,21.77,21.22,21.23,64700,16.78
NASDAQ,DATA,1999-10-27,3.69,3.69,3.62,3.62,18900,2.42
NASDAQ,DLPX,2009-10-06,0.36,0.36,0.36,0.36,000,0.36
NASDAQ,DUSA,1999-11-23,18.75,18.88,16.12,16.81,1073100,16.81
NASDAQ,DEST,1997-08-21,9.25,9.25,9.25,9.25,100,9.25
NASDAQ,DCAI,2003-08-05,4.60,4.70,4.60,4.70,9600,2.35
NASDAQ,DHIL,2004-12-16,14.77,14.94,14.77,14.77,900,12.72
NASDAQ,DLPX,2003-10-30,3.60,3.60,3.60,3.60,000,3.60
NASDAQ,DNEX,1993-08-06,32.00,32.25,31.25,32.25,676400,8.06
NASDAQ,DISH,1999-07-06,170.00,176.50,167.00,169.50,4027200,18.50
NASDAQ,DWCH,1996-09-06,8.00,8.12,7.75,7.87,200400,17.72
NASDAQ,DECK,1997-10-09,8.00,10.00,7.75,9.75,163100,9.75
NASDAQ,DAVE,1999-09-02,2.44,2.44,2.25,2.38,14900,2.38
NASDAQ,DLTR,2009-03-25,40.80,42.33,40.58,42.24,2382800,42.24
NASDAQ,DWSN,1999-11-19,9.06,9.25,8.75,9.19,11800,9.19
NASDAQ,DORM,2007-11-08,14.09,14.98,13.63,14.70,9900,14.70
NASDAQ,DASTY,2004-04-02,42.63,42.80,42.27,42.58,16000,39.92
NASDAQ,DTPI,1998-07-31,29.00,29.25,28.00,28.38,41400,15.46
NASDAQ,DRCO,1987-11-13,7.67,7.67,7.43,7.67,7100,6.33
NASDAQ,DCTH,2008-05-27,1.79,1.79,1.70,1.71,17600,1.71
NASDAQ,DYAX,2008-05-15,3.91,3.91,3.72,3.82,143100,3.82
NASDAQ,DGIT,1996-10-11,9.62,9.62,9.62,9.62,500,96.25
NASDAQ,DSTI,2006-02-06,13.66,14.08,13.41,13.41,143300,13.41
NASDAQ,DRCO,2010-01-27,10.88,11.29,10.68,11.18,15000,11.18
NASDAQ,DAIO,2004-08-12,2.15,2.15,2.03,2.08,14800,2.08
NASDAQ,DTPI,2008-08-18,6.00,6.00,5.87,5.96,136600,5.26
NASDAQ,DYNT,2001-08-29,1.47,1.47,1.47,1.47,1000,1.47
NASDAQ,DIOD,1992-07-10,1.75,1.75,1.75,1.75,3600,0.35
NASDAQ,DAIO,1997-06-26,5.38,5.75,5.38,5.50,6600,5.50
NASDAQ,DYNT,1997-04-15,0.75,0.75,0.66,0.75,14800,0.75
NASDAQ,DITC,2001-11-05,4.30,4.32,4.11,4.23,72500,4.23
NASDAQ,DHFT,2005-10-20,15.55,15.55,15.50,15.50,1600,10.96
NASDAQ,DNBF,2008-01-15,18.00,18.00,18.00,18.00,000,16.83
NASDAQ,DECK,1997-02-27,6.62,6.75,6.62,6.75,21200,6.75
NASDAQ,DANKY,1997-05-19,38.02,39.75,38.02,39.50,461300,39.01
NASDAQ,DAIO,1998-05-05,5.34,5.38,5.31,5.38,182200,5.38
NASDAQ,DGII,2005-10-26,10.18,10.46,10.05,10.25,108600,10.25
NASDAQ,DHIL,2002-05-10,4.80,5.19,4.80,5.18,5200,4.46
NASDAQ,DEPO,2002-04-01,4.90,5.05,4.90,4.99,6900,4.99
NASDAQ,DAIO,2003-03-21,1.16,1.27,1.15,1.15,8000,1.15
NASDAQ,DWCH,2004-01-05,5.65,5.95,5.65,5.90,26800,2.95
NASDAQ,DSGX,2005-10-17,2.33,2.33,2.25,2.29,4000,2.29
NASDAQ,DDMX,2005-03-21,19.29,19.29,18.11,18.50,58700,18.50
NASDAQ,DISH,1999-12-22,87.84,93.12,87.75,93.00,3127800,40.61
NASDAQ,DYNT,1994-10-03,1.81,1.94,1.63,1.94,9300,1.94
NASDAQ,DLPX,1991-11-22,2.50,2.75,2.44,2.44,3700,2.44
NASDAQ,DGII,2009-10-14,8.83,8.83,8.61,8.70,89200,8.70
NASDAQ,DEAR,2002-11-14,13.75,13.75,13.75,13.75,300,9.77
NASDAQ,DNEX,2002-01-03,25.11,26.53,25.11,26.43,186400,26.43
NASDAQ,DGICB,2008-03-14,18.75,18.75,18.75,18.75,000,17.90
NASDAQ,DTPI,1997-06-30,10.00,10.38,10.00,10.38,8800,5.65
NASDAQ,DYAX,2002-10-15,1.38,1.38,1.15,1.22,76000,1.22
NASDAQ,DPTR,1995-12-01,7.44,7.63,7.37,7.63,50800,7.63
NASDAQ,DNEX,2005-08-12,48.22,48.59,47.23,47.71,73700,47.71
NASDAQ,DXYN,1993-11-29,8.79,9.02,8.31,8.43,155400,7.99
NASDAQ,DIET,2009-02-17,2.46,2.50,2.41,2.48,12700,2.48
NASDAQ,DIOD,1997-10-13,14.87,14.87,14.00,14.38,83400,2.84
NASDAQ,DHFT,2002-07-02,13.50,13.51,12.78,13.51,10100,7.80
NASDAQ,DSPG,1999-09-22,38.50,42.87,38.50,42.50,359600,18.83
NASDAQ,DGIT,2003-11-12,1.82,1.88,1.76,1.87,20600,18.70
NASDAQ,DANKY,1997-04-22,27.16,27.28,26.17,26.79,429000,26.45
NASDAQ,DJCO,2003-12-24,30.50,30.50,30.50,30.50,000,30.50
NASDAQ,DISK,1992-12-09,6.75,6.75,6.50,6.50,16500,6.50
NASDAQ,DECK,2007-03-01,64.11,68.90,62.11,67.88,914000,67.88
NASDAQ,DGIT,2005-04-07,1.31,1.33,1.26,1.27,9400,12.70
NASDAQ,DECK,1995-01-11,13.63,13.75,13.25,13.37,7500,13.37
NASDAQ,DEPO,2003-02-04,2.82,2.85,2.79,2.85,3800,2.85
NASDAQ,DENN,2003-02-27,0.63,0.67,0.63,0.67,10600,0.67
NASDAQ,DXYN,2004-06-04,11.27,11.87,11.27,11.84,23100,11.84
NASDAQ,DSWL,2003-09-19,23.35,23.35,23.15,23.25,6900,10.46
NASDAQ,DORM,2002-09-17,8.99,8.99,8.99,8.99,400,4.49
NASDAQ,DISCB,2007-06-13,24.07,24.07,23.95,23.95,800,23.95
NASDAQ,DYII,2000-12-11,10.88,10.88,10.00,10.75,4800,5.38
NASDAQ,DRAM,2002-12-11,3.71,3.94,3.40,3.67,12400,3.15
NASDAQ,DNBF,2000-10-17,15.50,15.50,15.50,15.50,1400,8.77
NASDAQ,DRAM,2009-12-09,3.57,3.59,3.30,3.32,356000,3.32
NASDAQ,DORM,2008-10-01,12.11,12.54,11.71,12.36,10300,12.36
NASDAQ,DMLP,2005-05-05,21.93,22.58,21.67,22.11,19800,14.18
NASDAQ,DAKT,2005-06-08,21.00,21.01,20.63,20.63,116400,10.03
NASDAQ,DFR,2009-06-18,4.00,4.07,3.92,4.02,12600,4.02
NASDAQ,DSWL,2005-08-01,15.45,15.80,15.45,15.72,59000,11.41
NASDAQ,DWMT,2005-02-18,9.48,9.50,9.48,9.50,1100,9.50
NASDAQ,DYAX,2005-08-17,5.40,5.60,5.39,5.59,158600,5.59
NASDAQ,DASTY,1997-03-14,61.91,62.16,61.91,62.16,5000,28.26
NASDAQ,DWSN,2004-05-13,13.60,14.41,13.55,14.41,10800,14.41
NASDAQ,DLTR,1996-01-08,28.50,28.50,28.13,28.13,2500,5.56
NASDAQ,DTLK,2005-03-15,2.70,2.84,2.69,2.84,16800,2.84
NASDAQ,DWA,2006-01-13,25.22,25.30,25.12,25.22,189100,25.22
NASDAQ,DXPE,2010-01-12,13.05,13.21,12.97,13.10,18400,13.10
NASDAQ,DFZ,2001-11-30,4.87,4.87,4.86,4.86,10000,4.64
NASDAQ,DISCK,2009-04-08,15.45,15.88,15.25,15.66,506500,15.66
NASDAQ,DIGA,2000-02-29,13.25,13.81,12.19,12.69,128000,1015.00
NASDAQ,DSTI,2004-06-30,2.39,2.40,2.30,2.39,6000,2.39
NASDAQ,DCAI,1997-09-02,1.50,1.63,1.50,1.53,63000,0.77
NASDAQ,DRCO,2008-12-11,8.08,8.59,7.68,7.68,5700,7.68
NASDAQ,DFZ,2002-04-04,5.99,6.00,5.98,6.00,2500,5.72
NASDAQ,DISCA,2007-04-16,21.03,21.34,20.95,21.13,1440800,21.13
NASDAQ,DYII,2004-04-15,7.02,7.25,3.90,3.90,668600,3.90
NASDAQ,DDIC,2005-05-06,2.71,2.71,2.40,2.48,27000,17.36
NASDAQ,DGAS,1993-04-29,19.00,19.50,19.00,19.00,3100,7.28
NASDAQ,DDRX,2006-04-12,4.79,4.84,4.79,4.84,1600,4.84
NASDAQ,DNEX,2008-11-06,54.51,54.87,49.26,49.63,200900,49.63
NASDAQ,DJCO,2006-02-01,42.13,42.13,42.13,42.13,000,42.13
NASDAQ,DATA,2007-04-23,5.38,5.50,5.30,5.30,6700,5.30
NASDAQ,DLLR,2009-06-25,13.18,13.76,13.18,13.76,168600,13.76
NASDAQ,DORM,2008-08-12,13.75,13.93,13.27,13.92,17500,13.92
NASDAQ,DROOY,1997-11-12,1.94,1.97,1.91,1.97,17500,18.85
NASDAQ,DBRN,1994-11-11,10.50,10.75,10.38,10.62,126400,2.66
NASDAQ,DBRN,2000-10-09,24.53,24.56,24.00,24.19,181200,6.05
NASDAQ,DEAR,2000-07-19,6.75,6.75,6.75,6.75,1400,4.14
NASDAQ,DUCK,2002-10-02,11.45,11.45,11.45,11.45,100,11.45
NASDAQ,DGIT,2002-10-07,0.97,0.97,0.86,0.86,2500,8.60
NASDAQ,DCOM,2008-03-28,16.51,16.99,16.38,16.90,214200,15.44
NASDAQ,DCGN,2003-12-02,8.28,9.09,8.28,8.85,671600,8.85
NASDAQ,DELL,2007-04-26,24.79,25.01,24.66,24.91,10151500,24.91
NASDAQ,DDMX,2006-07-18,19.97,20.90,19.97,20.82,28600,20.82
NASDAQ,DARA,2003-08-08,1.40,1.50,1.40,1.50,100,60.00
NASDAQ,DGII,1996-10-10,18.75,18.75,17.75,17.87,221200,17.87
NASDAQ,DDDC,2008-05-15,0.15,0.18,0.15,0.18,27600,0.18
NASDAQ,DUSA,1999-06-02,9.62,9.62,8.78,9.19,55300,9.19
NASDAQ,DNEX,1993-09-22,31.00,31.50,31.00,31.00,134400,7.75
NASDAQ,DINE,2006-07-25,5.80,5.80,5.40,5.55,161400,14.26
NASDAQ,DDMX,2006-07-31,20.31,20.98,20.23,20.94,24900,20.94
NASDAQ,DLIA,2008-03-06,1.99,2.00,1.90,1.92,38500,1.92
NASDAQ,DNEX,1993-07-16,34.00,34.00,33.75,33.75,28400,8.44
NASDAQ,DYNT,1998-09-21,2.91,3.09,2.91,3.00,6300,3.00
NASDAQ,DWSN,2007-04-09,48.57,49.05,48.03,48.88,145000,48.88
NASDAQ,DLIA,2008-02-05,2.30,2.30,2.18,2.20,84900,2.20
NASDAQ,DFZ,1995-12-04,23.00,23.13,22.62,22.87,17600,17.46
NASDAQ,DWCH,2009-05-21,1.93,1.93,1.83,1.92,500,1.92
NASDAQ,DAVE,2001-04-30,4.91,4.98,4.76,4.95,12200,4.95
NASDAQ,DNEX,2003-02-06,31.19,31.44,31.05,31.26,54400,31.26
NASDAQ,DANKY,2008-06-23,0.13,0.16,0.13,0.15,600500,0.15
NASDAQ,DSTI,2006-10-06,5.79,5.80,5.51,5.54,113100,5.54
NASDAQ,DTPI,2004-02-25,9.16,9.30,9.07,9.15,328600,7.48
NASDAQ,DTLK,2005-07-28,4.12,4.12,3.81,3.84,28000,3.84
NASDAQ,DWCH,2007-09-07,4.65,4.65,4.57,4.58,11200,4.58
NASDAQ,DGII,1998-10-21,14.56,15.50,14.50,15.50,298200,15.50
NASDAQ,DLTR,2007-10-30,37.53,38.89,37.24,38.37,1230600,38.37
NASDAQ,DORM,2000-08-04,2.78,2.78,2.78,2.78,000,1.39
NASDAQ,DWSN,1999-07-09,12.00,12.00,11.31,11.50,17100,11.50
NASDAQ,DORM,2006-11-21,10.04,10.23,10.04,10.20,4300,10.20
NASDAQ,DSCM,2008-05-21,2.26,2.26,2.20,2.23,129700,2.23
NASDAQ,DLPX,2005-02-24,3.50,3.50,3.26,3.49,2300,3.49
NASDAQ,DWSN,2009-02-03,15.67,15.74,14.94,15.38,189400,15.38
NASDAQ,DVAX,2008-05-21,1.91,1.94,1.78,1.80,250500,1.80
NASDAQ,DYAX,2004-08-27,8.34,8.38,8.17,8.30,64300,8.30
NASDAQ,DHFT,1993-12-28,13.63,13.83,13.25,13.83,24200,1.97
NASDAQ,DASTY,2004-08-11,42.06,42.53,40.52,41.98,35500,39.72
NASDAQ,DAKT,2004-08-26,23.08,23.77,23.08,23.63,142400,11.49
NASDAQ,DORM,1991-05-08,8.00,8.38,7.88,8.38,56800,4.19
NASDAQ,DENN,2002-11-27,0.60,0.60,0.60,0.60,10000,0.60
NASDAQ,DYAX,2007-06-26,4.28,4.34,4.15,4.20,211600,4.20
NASDAQ,DAKT,2007-09-10,27.30,27.96,26.80,27.27,223600,26.80
NASDAQ,DENN,2002-01-17,0.89,0.89,0.80,0.85,103000,0.85
NASDAQ,DYNT,2005-09-06,1.63,1.70,1.63,1.70,4200,1.70
NASDAQ,DYAX,2006-02-28,5.86,6.00,5.80,6.00,280500,6.00
NASDAQ,DLIA,2007-06-11,7.94,7.94,7.65,7.69,181400,7.69
NASDAQ,DASTY,2008-07-29,65.66,66.65,65.43,66.21,22400,65.27
NASDAQ,DIET,2003-10-10,5.05,5.05,4.90,4.97,158900,4.97
NASDAQ,DORM,2005-12-22,9.72,10.08,9.58,9.92,12400,9.92
NASDAQ,DGII,2009-03-27,8.35,8.61,7.50,7.60,235600,7.60
NASDAQ,DYAX,2005-11-16,4.45,4.46,4.02,4.21,174300,4.21
NASDAQ,DOVR,2008-01-02,4.17,4.17,4.17,4.17,000,4.17
NASDAQ,DRAD,2007-08-15,3.26,3.26,3.14,3.14,12900,3.14
NASDAQ,DLTR,2003-02-06,21.84,22.11,21.39,21.71,1356700,21.71
NASDAQ,DELL,2003-01-23,24.88,25.58,24.80,25.21,25126700,25.21
NASDAQ,DENN,2001-06-18,0.96,0.96,0.95,0.95,1300,0.95
NASDAQ,DUSA,2007-02-07,4.36,4.51,4.36,4.42,40400,4.42
NASDAQ,DGII,2008-07-25,10.13,10.15,9.71,9.81,182600,9.81
NASDAQ,DEPO,2004-11-26,4.87,5.27,4.87,5.12,52300,5.12
NASDAQ,DEST,1996-02-23,16.44,17.00,16.44,16.50,12200,16.50
NASDAQ,DGICA,2006-12-08,19.26,19.50,18.99,19.27,26200,17.73
NASDAQ,DUCK,2004-04-08,14.60,14.74,14.60,14.62,3200,14.62
NASDAQ,DGICB,1993-06-08,15.50,15.50,15.50,15.50,000,3.23
NASDAQ,DAIO,1992-12-30,4.63,4.88,4.63,4.63,21900,4.63
NASDAQ,DISK,1995-10-10,6.56,6.56,6.50,6.50,32600,6.50
NASDAQ,DVAX,2005-10-17,5.88,6.20,5.88,6.10,13900,6.10
NASDAQ,DITC,2009-02-25,1.05,1.13,1.02,1.02,6300,1.02
NASDAQ,DBRN,2003-03-12,12.65,12.75,12.44,12.49,115200,6.24
NASDAQ,DORM,2005-05-17,12.49,13.63,12.49,13.45,2900,13.45
NASDAQ,DWSN,1996-08-02,9.50,9.50,9.00,9.50,11700,9.50
NASDAQ,DSGX,2007-01-08,3.49,3.64,3.47,3.61,57400,3.61
NASDAQ,DAVE,1997-07-17,14.12,14.12,14.00,14.06,116000,14.06
NASDAQ,DNDN,2007-07-25,7.65,7.70,7.52,7.70,5257400,7.70
NASDAQ,DTSI,2009-06-26,26.47,27.25,26.02,27.08,170400,27.08
NASDAQ,DIET,2007-01-09,3.43,3.43,3.27,3.42,151700,3.42
NASDAQ,DGICB,1990-04-04,8.25,8.25,8.25,8.25,10400,1.60
NASDAQ,DYNT,1995-05-11,1.00,1.00,1.00,1.00,6000,1.00
NASDAQ,DLPX,2008-03-17,0.59,0.59,0.59,0.59,2000,0.59
NASDAQ,DPTR,1998-08-21,2.12,2.25,2.12,2.25,3500,2.25
NASDAQ,DIOD,2008-08-19,26.79,26.92,25.50,25.84,391600,25.84
NASDAQ,DAVE,1998-01-07,8.12,8.12,7.06,7.50,147900,7.50
NASDAQ,DUCK,1997-06-25,12.50,12.75,12.38,12.38,5100,12.38
NASDAQ,DSPG,2006-03-09,27.70,27.97,27.54,27.55,219800,27.55
NASDAQ,DHIL,2009-04-24,38.04,40.24,38.04,39.87,7400,39.87
NASDAQ,DAVE,2006-10-03,15.11,15.22,15.11,15.21,7300,15.21
NASDAQ,DECK,1996-10-09,9.88,9.88,9.00,9.00,12000,9.00
NASDAQ,DUSA,1995-08-18,5.25,5.25,4.88,5.00,27000,5.00
NASDAQ,DWA,2007-01-19,30.12,30.22,29.58,29.66,274300,29.66
NASDAQ,DRRX,2006-08-18,3.80,3.80,3.65,3.78,115100,3.78
NASDAQ,DORM,2009-05-04,11.73,12.01,11.30,11.82,22700,11.82
NASDAQ,DSPG,2005-06-13,23.83,24.27,23.83,24.19,206900,24.19
NASDAQ,DWCH,1993-10-01,1.75,1.75,1.56,1.69,7000,3.80
NASDAQ,DRYS,2006-02-10,10.77,10.80,10.46,10.78,388800,9.78
NASDAQ,DDMX,2003-11-05,9.99,9.99,9.81,9.93,20700,9.93
NASDAQ,DELL,1994-06-21,24.62,25.62,24.50,25.50,109568000,0.40
NASDAQ,DHFT,2009-06-16,6.29,6.29,6.13,6.18,8600,5.92
NASDAQ,DGICB,1994-07-21,14.50,14.50,14.50,14.50,3200,3.07
NASDAQ,DCAI,2003-08-27,4.40,4.50,4.03,4.41,13400,2.20
NASDAQ,DAVE,2009-03-23,3.15,3.25,3.15,3.19,5800,3.19
NASDAQ,DXYN,2003-05-19,3.10,3.38,3.09,3.21,16100,3.21
NASDAQ,DCGN,2003-04-16,2.13,2.14,1.99,2.02,66700,2.02
NASDAQ,DYAX,2006-08-15,2.82,2.85,2.73,2.74,77900,2.74
NASDAQ,DASTY,2006-10-23,55.25,55.78,55.23,55.63,14100,53.71
NASDAQ,DAKT,1999-12-16,25.00,26.00,25.00,26.00,160000,3.16
NASDAQ,DHIL,2006-10-12,62.49,63.00,62.49,63.00,4000,54.28
NASDAQ,DNBF,2003-10-27,25.50,25.50,25.50,25.50,100,16.94
NASDAQ,DHFT,1991-01-23,3.64,4.03,3.64,3.64,13000,0.52
NASDAQ,DITC,2001-09-26,4.30,4.35,4.20,4.27,155000,4.27
NASDAQ,DYNT,2001-08-31,1.48,1.48,1.45,1.45,3500,1.45
NASDAQ,DCOM,2000-10-05,22.02,22.19,21.75,22.06,76300,4.69
NASDAQ,DITC,2005-12-02,8.97,9.12,8.82,9.01,458300,9.01
NASDAQ,DRIV,1999-11-04,27.25,27.31,24.88,25.44,327400,25.44
NASDAQ,DCTH,2006-11-06,3.30,3.33,3.20,3.20,63900,3.20
NASDAQ,DARA,2006-07-07,2.42,2.48,2.34,2.36,1500,94.40
NASDAQ,DCAI,1998-09-23,1.19,1.19,1.19,1.19,400,0.59
NASDAQ,DGAS,1993-02-10,17.50,18.25,17.50,18.25,1600,6.89
NASDAQ,DAIO,1994-06-17,3.00,3.06,3.00,3.06,13000,3.06
NASDAQ,DUSA,2002-05-09,3.81,3.99,3.71,3.89,7700,3.89
NASDAQ,DCTH,2004-06-04,2.25,2.27,2.15,2.20,56000,2.20
NASDAQ,DIVX,2009-07-22,5.42,5.56,5.37,5.56,133400,5.56
NASDAQ,DENN,2009-04-03,1.74,1.74,1.67,1.72,156300,1.72
NASDAQ,DYAX,2008-09-23,4.75,4.86,4.61,4.61,166300,4.61
NASDAQ,DLTR,2006-04-24,25.90,26.14,25.60,25.85,833700,25.85
NASDAQ,DHIL,2000-08-24,2.25,2.25,2.25,2.25,6000,9.69
NASDAQ,DECK,2009-01-08,74.75,76.91,72.74,75.73,663200,75.73
NASDAQ,DOVR,2006-06-02,7.51,7.79,7.51,7.79,2900,7.79
NASDAQ,DATA,1997-06-04,7.44,8.00,7.44,7.88,13500,5.25
NASDAQ,DWCH,1995-05-02,2.56,2.81,2.37,2.69,262600,6.05
NASDAQ,DBLE,2002-12-06,4.69,4.99,4.66,4.90,12100,4.90
NASDAQ,DXYN,1996-08-12,4.55,4.80,4.55,4.80,17000,4.73
NASDAQ,DISK,1997-07-14,3.44,3.44,3.13,3.25,47400,3.25
NASDAQ,DIGA,2009-06-22,1.39,1.45,1.31,1.33,40900,1.33
NASDAQ,DRCO,2008-03-11,9.95,9.95,9.75,9.90,11900,9.90
NASDAQ,DRCO,1998-06-15,10.94,10.94,9.88,10.69,50000,10.69
NASDAQ,DEAR,2007-01-09,19.02,19.04,18.87,18.95,14500,18.95
NASDAQ,DAKT,1996-06-19,4.38,4.38,4.38,4.38,4800,0.53
NASDAQ,DYAX,2001-07-02,17.50,18.75,17.25,18.04,132400,18.04
NASDAQ,DIGA,1997-07-07,3.31,3.31,3.00,3.25,600,260.00
NASDAQ,DFZ,1992-06-25,5.75,5.87,5.75,5.75,8200,2.47
NASDAQ,DNEX,2008-02-19,78.22,78.22,74.40,75.09,121200,75.09
NASDAQ,DNBK,2009-03-19,13.94,13.97,13.46,13.73,75200,13.67
NASDAQ,DIVX,2009-08-14,5.29,5.39,5.16,5.20,125000,5.20
NASDAQ,DGIT,1999-09-13,3.44,3.56,3.38,3.44,4700,34.37
NASDAQ,DXPE,2004-07-13,4.06,4.34,4.06,4.26,12400,2.13
NASDAQ,DEPO,2009-10-27,3.32,3.42,3.13,3.21,790500,3.21
NASDAQ,DISH,1997-09-04,16.75,17.12,16.75,16.75,721600,1.83
NASDAQ,DTLK,2008-02-04,4.24,4.30,4.18,4.25,33500,4.25
NASDAQ,DORM,2003-11-11,13.99,13.99,13.99,13.99,400,6.99
NASDAQ,DEPO,2004-09-27,5.38,5.45,5.13,5.17,55000,5.17
NASDAQ,DRAM,1997-12-08,7.88,8.13,7.88,8.13,13200,2.32
NASDAQ,DJCO,2008-05-19,41.25,41.25,41.25,41.25,100,41.25
NASDAQ,DLPX,1991-01-11,2.25,2.38,2.12,2.31,8700,2.31
NASDAQ,DYNT,1997-05-28,0.94,1.00,0.94,0.97,22000,0.97
NASDAQ,DARA,2003-07-07,1.67,1.67,1.65,1.67,200,66.80
NASDAQ,DLTR,2002-01-09,28.68,29.37,28.31,28.75,696900,28.75
NASDAQ,DBLE,1995-10-31,1.12,1.37,1.12,1.37,3100,1.37
NASDAQ,DCTH,2006-08-22,4.90,4.91,4.75,4.83,52200,4.83
NASDAQ,DSCO,1998-03-04,3.88,4.25,3.88,3.94,1500,3.94
NASDAQ,DELL,2001-12-06,29.62,29.85,29.21,29.41,29185700,29.41
NASDAQ,DORM,1996-04-25,5.87,6.50,5.87,6.50,2000,3.25
NASDAQ,DBRN,2002-01-02,24.92,25.35,24.92,25.15,132800,6.29
NASDAQ,DCAI,2001-08-27,1.20,1.20,1.07,1.20,11000,0.60
NASDAQ,DJCO,2001-04-18,30.50,30.50,30.50,30.50,000,30.50
NASDAQ,DRCO,1990-04-24,4.33,4.33,4.33,4.33,3000,3.57
NASDAQ,DASTY,2003-07-21,34.40,34.40,33.51,33.51,3200,31.42
NASDAQ,DNEX,1999-07-29,42.75,42.75,41.75,42.00,24500,42.00
NASDAQ,DGIT,2003-09-25,2.38,2.47,2.25,2.27,39300,22.70
NASDAQ,DARA,1996-10-29,9.62,10.12,9.62,9.62,100,3850.00
NASDAQ,DRYS,2009-03-10,4.40,4.63,4.31,4.57,21692900,4.57
NASDAQ,DAVE,1997-06-11,13.00,13.12,12.88,13.12,20500,13.12
NASDAQ,DASTY,2000-11-24,69.75,71.50,68.25,68.25,2400,62.45
NASDAQ,DNBF,2008-05-20,14.00,14.00,14.00,14.00,000,13.21
NASDAQ,DVAX,2007-07-11,4.20,4.22,4.10,4.15,80300,4.15
NASDAQ,DIVX,2010-01-27,5.51,5.61,5.40,5.59,65000,5.59
NASDAQ,DXPE,2008-03-12,39.88,39.92,38.43,38.66,112600,19.33
NASDAQ,DISH,2003-02-25,26.06,26.68,25.76,26.50,2735800,23.14
NASDAQ,DEAR,2009-10-02,1.24,1.25,1.17,1.17,68800,1.17
NASDAQ,DAKT,2001-09-20,9.25,9.48,8.80,8.90,88800,4.33
NASDAQ,DCTH,2007-10-22,2.92,2.92,2.57,2.67,494500,2.67
NASDAQ,DEIX,2007-01-12,10.71,10.75,10.47,10.49,61700,10.49
NASDAQ,DGICA,2004-04-02,20.01,20.43,19.96,20.23,16000,9.92
NASDAQ,DVAX,2005-08-17,5.78,6.08,5.78,6.04,28500,6.04
NASDAQ,DIOD,2000-09-27,16.19,16.75,13.62,15.00,699900,4.44
NASDAQ,DLTR,2009-11-04,47.15,47.55,46.14,47.29,1288500,47.29
NASDAQ,DPTR,2002-06-25,3.65,3.65,3.60,3.60,10600,3.60
NASDAQ,DFZ,2005-09-14,6.20,6.35,6.20,6.25,2200,5.96
NASDAQ,DENN,2002-06-07,1.04,1.04,0.98,0.98,39400,0.98
NASDAQ,DRRX,2009-08-10,2.39,2.39,2.33,2.36,97400,2.36
NASDAQ,DWA,2006-12-08,29.30,29.45,28.83,29.02,403900,29.02
NASDAQ,DISK,1992-10-01,6.25,6.25,6.00,6.13,14200,6.13
NASDAQ,DRCO,2007-03-15,11.54,11.74,11.50,11.69,8600,11.69
NASDAQ,DRCO,2003-01-23,13.18,13.67,13.14,13.64,6800,13.64
NASDAQ,DEPO,2003-11-07,6.65,6.80,6.60,6.61,263000,6.61
NASDAQ,DSGX,1999-09-23,4.69,4.69,4.00,4.31,160800,4.31
NASDAQ,DAIO,2000-11-17,4.39,4.39,4.12,4.12,11000,4.12
NASDAQ,DNEX,2007-12-27,85.34,85.49,83.10,83.13,111000,83.13
NASDAQ,DOVR,2008-02-01,6.01,6.01,5.12,5.93,800,5.93
NASDAQ,DWSN,1994-06-23,9.00,9.13,9.00,9.00,5900,9.00
NASDAQ,DIOD,2002-03-07,7.89,8.25,7.85,8.00,69300,2.37
NASDAQ,DMAN,2009-06-25,8.97,9.36,8.94,9.20,98700,9.20
NASDAQ,DTLK,2002-05-31,5.85,5.86,5.16,5.43,8700,5.43
NASDAQ,DWCH,2009-07-28,1.80,1.85,1.80,1.84,8900,1.84
NASDAQ,DATA,1997-07-28,6.13,6.19,6.13,6.13,13500,4.08
NASDAQ,DJCO,2002-10-22,26.92,26.92,26.92,26.92,100,26.92
NASDAQ,DELL,2007-11-09,27.53,27.73,27.09,27.31,24790300,27.31
NASDAQ,DRCO,2000-08-23,7.75,7.75,7.75,7.75,4000,7.75
NASDAQ,DMLP,2007-10-19,21.79,21.96,21.21,21.52,50300,17.45
NASDAQ,DTPI,2009-01-14,3.52,3.69,3.32,3.36,59900,3.23
NASDAQ,DXYN,1996-03-14,4.68,5.05,4.68,5.05,50800,4.97
NASDAQ,DSCO,1998-01-15,5.75,5.87,5.19,5.19,46100,5.19
NASDAQ,DENN,1998-05-18,10.00,10.06,9.62,9.88,63900,9.88
NASDAQ,DCOM,2006-07-14,13.45,13.51,13.33,13.39,95200,11.37
