exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
NYSE,GFF,2006-07-14,23.80,23.92,23.20,23.32,353100,23.32
NYSE,GT,1996-05-28,51.25,51.50,51.13,51.38,261100,41.74
NYSE,GUT,2002-12-26,8.83,8.95,8.80,8.80,36600,4.78
NYSE,GDI,1994-11-17,9.25,9.50,9.25,9.50,6600,1.58
NYSE,GE,1969-01-03,95.37,96.25,95.37,95.75,2784000,0.27
NYSE,GTI,2002-05-08,13.25,13.50,12.82,13.37,62700,13.37
NYSE,GSK,2008-08-15,47.16,47.72,47.16,47.53,1232000,44.59
NYSE,GNI,1994-10-25,26.56,26.85,26.56,26.70,700,5.07
NYSE,GXP,1992-06-08,21.50,21.75,21.50,21.62,299000,7.44
NYSE,GNA,2005-04-26,5.53,5.56,5.45,5.47,179200,4.76
NYSE,GPX,2005-04-13,7.80,7.80,7.46,7.62,8500,7.53
NYSE,GJH,2005-08-31,9.42,9.42,9.42,9.42,000,6.49
NYSE,GF,1998-07-02,12.87,12.87,12.65,12.69,29000,5.44
NYSE,GBL,2008-04-30,48.81,48.81,46.00,46.01,95300,45.78
NYSE,GR,1999-11-12,21.90,22.08,21.84,21.90,454200,15.99
NYSE,GS,2007-01-04,200.22,200.67,198.07,198.85,6460200,193.45
NYSE,GRA,1999-07-15,18.75,19.37,18.38,18.62,365900,18.62
NYSE,GJB,2007-09-14,23.65,23.65,23.65,23.65,200,20.73
NYSE,GY,1999-12-09,9.84,9.96,9.77,9.77,72900,9.24
NYSE,GET,2006-10-27,47.10,47.49,46.59,46.68,111500,46.68
NYSE,GCO,2007-04-20,48.85,50.03,48.55,49.98,6336200,49.98
NYSE,GDI,2000-08-21,14.69,14.75,14.56,14.62,66800,7.30
NYSE,GAJ,2007-03-09,25.63,25.63,25.47,25.59,6100,18.45
NYSE,GCS,2006-12-12,17.14,17.31,17.12,17.20,88700,6.10
NYSE,GUL,2007-08-23,23.36,23.80,23.21,23.80,2200,20.65
NYSE,GKK,2007-11-16,23.50,23.75,22.65,23.03,574700,19.35
NYSE,GBL,2008-11-03,37.35,39.36,37.00,37.45,42400,37.30
NYSE,GPD,2008-11-06,22.39,22.66,22.09,22.40,13000,20.77
NYSE,GSK,1986-10-29,13.25,13.25,13.13,13.13,1976800,3.06
NYSE,GLS,2008-06-03,12.99,13.32,12.85,13.04,260800,11.22
NYSE,GAB,2002-01-30,10.65,10.65,10.52,10.65,236000,4.36
NYSE,GAH,2010-01-11,25.03,25.06,24.97,25.00,5300,25.00
NYSE,GJI,2008-06-03,24.10,24.10,24.10,24.10,20000,22.90
NYSE,GT,1983-08-05,29.25,29.75,29.12,29.75,415200,7.79
NYSE,GAM,2000-10-05,41.75,41.75,41.62,41.75,4300,22.01
NYSE,GG,1999-07-06,5.13,5.13,5.13,5.13,000,2.32
NYSE,GCI,1989-12-29,33.93,34.63,33.83,34.63,252400,10.34
NYSE,GOM,2009-08-14,16.05,16.51,16.05,16.34,20700,15.49
NYSE,GAP,2007-05-09,30.97,31.24,30.82,31.02,341200,31.02
NYSE,GJH,2006-10-10,9.60,9.60,9.55,9.55,3000,7.07
NYSE,GXP,1988-02-09,28.75,28.75,28.50,28.50,55000,3.49
NYSE,GBX,2006-09-18,28.75,29.77,28.66,28.93,439000,27.67
NYSE,GD,1984-11-16,28.23,28.39,27.91,27.91,950400,0.67
NYSE,GRB,1995-06-12,15.53,15.76,15.53,15.76,7500,14.00
NYSE,GER,2007-02-02,25.97,26.07,25.97,26.05,7300,21.29
NYSE,GAM,2003-04-02,23.73,24.14,23.73,24.05,31500,16.91
NYSE,GJN,2008-12-09,10.99,10.99,10.99,10.99,100,10.35
NYSE,GIB,2007-02-28,8.42,8.50,8.28,8.46,214800,8.46
NYSE,GMT,2004-10-29,27.27,27.50,27.19,27.28,170500,23.56
NYSE,GIS,2008-10-14,65.22,66.00,64.03,64.42,7314500,62.02
NYSE,GWF,2006-10-25,23.63,23.73,23.63,23.66,4800,18.98
NYSE,GRB,2001-03-20,7.00,7.08,6.50,6.60,890400,6.60
NYSE,GMK,2005-12-19,13.09,13.40,12.85,13.35,34200,12.71
NYSE,GGG,2007-11-07,39.38,39.93,38.90,39.03,523300,36.69
NYSE,GCH,2007-02-07,25.75,25.97,25.30,25.59,298700,16.58
NYSE,GFI,2002-07-29,9.30,10.20,9.24,10.02,4692100,8.85
NYSE,GSK,2005-07-20,46.83,47.13,46.46,47.04,1561000,39.07
NYSE,GDF,2006-03-16,11.42,11.53,11.42,11.50,25500,7.67
NYSE,GG,2001-06-13,10.75,10.95,10.70,10.92,199400,4.98
NYSE,GSK,1995-11-24,27.37,27.62,27.12,27.37,221400,16.79
NYSE,GSK,1995-04-06,23.37,23.62,23.37,23.62,981600,14.03
NYSE,GCV,2007-08-27,8.67,8.67,8.54,8.62,12800,6.71
NYSE,GTC,1996-12-09,119.27,123.01,119.27,123.01,000,123.01
NYSE,GAI,2001-07-13,5.24,5.50,5.24,5.50,18700,5.50
NYSE,GOF,2009-07-22,13.30,13.32,12.95,13.13,20300,12.38
NYSE,GFW,2005-04-28,25.00,25.10,25.00,25.10,7000,16.56
NYSE,GPS,2007-10-04,18.72,18.88,18.32,18.40,8635400,17.53
NYSE,GFY,2008-08-08,14.11,14.16,14.11,14.14,13500,12.90
NYSE,GSH,2008-08-22,19.90,20.05,19.63,19.84,22500,19.36
NYSE,GAB,1992-05-01,4.90,4.90,4.84,4.84,51400,0.44
NYSE,GET,2007-02-07,56.32,56.72,56.04,56.49,128800,56.49
NYSE,GLT,1998-05-11,16.38,16.44,16.21,16.44,14800,10.30
NYSE,GTI,2008-02-01,15.08,15.93,15.06,15.78,1436900,15.78
NYSE,GAB,1996-12-27,6.78,6.78,6.69,6.69,492100,1.44
NYSE,GAM,2000-03-17,38.25,38.94,38.25,38.75,30700,20.43
NYSE,GE,1964-10-23,88.50,88.62,88.00,88.62,883200,0.23
NYSE,GJD,2006-12-04,24.70,24.92,24.66,24.92,2400,19.74
NYSE,GEO,2004-04-26,23.90,23.95,23.80,23.91,121600,7.97
NYSE,GIM,2008-03-27,9.65,9.71,9.55,9.63,149400,7.73
NYSE,GD,1991-01-09,10.51,10.51,9.80,10.15,1667200,0.31
NYSE,GG,2008-05-02,34.95,36.45,34.95,35.89,6575000,35.54
NYSE,GFF,1997-01-16,12.50,12.50,12.38,12.38,9500,11.25
NYSE,GCH,2008-01-24,21.65,22.25,21.31,21.61,266400,21.46
NYSE,GED,2007-01-03,24.85,24.92,24.76,24.89,33300,20.55
NYSE,GGB,2009-06-02,11.04,11.61,10.97,11.57,11267200,11.54
NYSE,GAP,2008-09-25,11.32,11.77,11.15,11.57,656300,11.57
NYSE,GBX,2000-06-06,8.50,9.00,8.50,9.00,15800,7.95
NYSE,GTY,1990-04-09,21.75,22.12,21.62,22.00,44200,5.95
NYSE,GGT,2004-10-20,9.11,9.17,9.02,9.17,15200,7.13
NYSE,GRA,2002-06-17,3.00,3.24,2.92,3.00,389100,3.00
NYSE,GSI,2009-11-20,4.05,4.19,4.03,4.12,327700,4.12
NYSE,GIM,2000-04-25,5.81,5.87,5.75,5.75,109800,2.46
NYSE,GJD,2007-02-20,24.85,24.85,24.85,24.85,000,19.69
NYSE,GLW,1991-10-28,76.25,77.25,75.75,77.25,960000,8.88
NYSE,GSC,2008-09-15,63.19,63.42,62.69,62.69,1300,62.69
NYSE,GIM,1991-01-15,3.63,3.68,3.63,3.63,272000,0.44
NYSE,GBL,2007-07-10,60.20,60.46,59.01,59.18,55400,58.78
NYSE,GT,1994-12-06,33.63,33.75,33.13,33.50,229800,26.31
NYSE,GDP,2001-04-30,6.45,6.50,6.25,6.25,8100,6.25
NYSE,GTC,2010-01-13,219.40,221.91,218.08,221.36,000,221.36
NYSE,GDI,2004-12-08,33.04,33.55,33.04,33.45,226000,16.70
NYSE,GFF,1999-11-22,8.38,8.63,7.87,8.00,50600,7.27
NYSE,GWR,2007-07-25,29.75,29.95,28.13,28.49,623800,28.49
NYSE,GMR,2006-04-05,33.35,34.00,33.26,34.00,278700,14.26
NYSE,GPC,1988-11-09,24.78,25.13,24.52,24.87,241000,4.94
NYSE,GMA,2001-07-31,25.34,25.40,25.22,25.25,23300,11.29
NYSE,GNI,1990-12-18,18.68,18.68,18.27,18.47,1200,1.69
NYSE,GDI,1998-03-20,29.12,29.16,28.38,28.38,42800,14.17
NYSE,GGG,1989-03-06,18.50,19.50,18.50,19.50,151500,0.93
NYSE,GEO,1997-10-07,35.25,35.25,34.88,35.25,846400,11.75
NYSE,GDP,2005-10-19,19.90,20.45,19.27,20.45,289300,20.45
NYSE,GAM,1998-03-06,27.56,27.69,27.31,27.50,12300,10.75
NYSE,GJE,2006-08-11,22.69,22.80,22.69,22.80,700,18.07
NYSE,GY,2002-07-24,9.70,10.09,9.50,9.99,252600,9.73
NYSE,GMW,2005-01-18,24.95,24.95,24.95,24.95,000,24.95
NYSE,GAM,1987-04-07,20.38,20.75,20.38,20.62,7000,2.98
NYSE,GT,1972-04-17,32.88,33.13,32.75,33.13,81800,4.30
NYSE,GNW,2008-10-14,7.27,8.01,6.22,6.74,11373900,6.74
NYSE,GGT,1998-06-15,7.18,7.18,7.08,7.13,15000,3.20
NYSE,GKM,2008-06-23,14.75,14.78,14.00,14.20,69300,10.64
NYSE,GAP,1996-01-04,21.87,22.22,21.03,21.27,43200,15.62
NYSE,GMT,1989-05-09,38.62,38.86,38.62,38.70,150800,4.13
NYSE,GJF,2008-07-09,20.00,21.00,19.95,21.00,1200,18.97
NYSE,GRR,2002-05-15,8.50,8.73,8.47,8.73,5500,7.11
NYSE,GOL,2007-09-12,19.40,19.48,19.04,19.19,1606000,18.92
NYSE,GY,1998-08-11,10.95,10.95,10.57,10.63,65100,0.95
NYSE,GHL,2006-04-13,70.76,72.40,70.20,72.00,185500,66.41
NYSE,GET,1995-06-30,24.09,24.09,23.06,23.06,289800,20.96
NYSE,GEJ,2009-11-09,23.23,23.53,23.22,23.36,66500,23.01
NYSE,GCO,2009-12-10,23.95,24.22,23.52,23.62,252100,23.62
NYSE,GMT,1995-03-09,37.80,38.12,37.70,37.91,50000,11.25
NYSE,GWW,2008-07-22,88.65,91.97,88.54,91.88,1070700,88.68
NYSE,GNA,2009-03-24,3.31,3.31,3.18,3.20,1243400,3.20
NYSE,GGC,1994-10-25,39.25,39.36,37.73,38.20,17800,762.78
NYSE,GGB,2003-09-15,16.00,16.11,15.78,15.79,576000,1.40
NYSE,GD,1994-09-26,38.82,39.04,38.60,38.82,372000,7.19
NYSE,GED,2009-07-21,21.75,21.78,19.95,21.55,64800,20.88
NYSE,GGG,1989-11-08,18.50,18.50,18.50,18.50,14800,0.90
NYSE,GLW,2003-12-29,10.25,10.40,10.20,10.40,7314500,10.09
NYSE,GEO,2008-12-22,19.41,19.73,17.10,17.79,658600,17.79
NYSE,GPJ,2005-03-24,24.94,25.09,24.81,25.09,9700,18.74
NYSE,GPC,1987-08-11,27.13,28.96,26.96,28.80,444800,5.44
NYSE,GPK,2004-11-12,7.48,7.75,7.36,7.65,47300,7.65
NYSE,GE,2000-10-03,58.63,59.88,58.50,59.06,12229500,44.48
NYSE,GDF,2004-03-25,15.06,15.15,15.03,15.14,20600,8.62
NYSE,GLW,1992-12-21,39.38,39.38,38.75,38.75,909000,9.13
NYSE,GHI,1995-08-23,6.74,6.74,6.66,6.66,35300,1.12
NYSE,GEF,2008-09-24,70.70,71.47,69.45,69.64,422900,66.47
NYSE,GED,2006-04-19,23.20,23.28,23.14,23.14,30300,18.24
NYSE,GJH,2007-08-09,8.21,8.21,8.21,8.21,000,6.50
NYSE,GJL,2007-12-14,22.81,23.09,22.76,22.77,6400,21.07
NYSE,GFZ,2005-01-28,25.45,25.45,25.33,25.40,21400,18.10
NYSE,GTY,2002-04-10,19.23,19.33,18.82,19.24,208700,10.72
NYSE,GPC,1989-12-14,28.87,28.96,28.69,28.78,207900,6.03
NYSE,GJG,2006-05-24,20.90,20.90,20.90,20.90,300,15.99
NYSE,GCV,2008-04-18,7.23,7.25,7.07,7.15,7900,6.00
NYSE,GE,1969-06-05,93.12,94.00,92.50,94.00,1910400,0.27
NYSE,GEG,2008-01-14,25.19,25.40,25.06,25.19,47300,21.76
NYSE,GAI,2001-05-21,4.75,4.75,4.65,4.75,284400,4.75
NYSE,GGC,2006-12-04,20.18,20.59,20.13,20.27,29400,475.67
NYSE,GKM,2008-08-14,11.18,11.82,11.18,11.81,51300,9.17
NYSE,GE,1974-12-30,32.38,32.38,31.50,32.00,4593600,0.22
NYSE,GGB,2001-07-05,7.39,7.39,6.50,6.50,561600,0.38
NYSE,GPX,2006-05-09,7.20,7.33,7.11,7.33,135000,7.33
NYSE,GDV,2007-05-16,22.17,22.27,22.15,22.23,183300,17.50
NYSE,GT,1991-03-18,22.37,22.50,21.87,22.25,372600,8.30
NYSE,GR,1998-09-25,30.30,31.90,30.30,31.43,384600,22.24
NYSE,GEC,2003-07-31,25.31,25.38,25.20,25.20,213300,16.82
NYSE,GR,1999-12-03,21.74,22.11,21.62,21.74,958800,16.08
NYSE,GY,1989-03-01,5.54,5.54,5.41,5.50,98700,0.17
NYSE,GRB,1994-08-08,13.50,13.50,13.39,13.39,3300,11.60
NYSE,GBL,2001-06-01,39.72,39.99,39.10,39.35,11100,37.40
NYSE,GPW,2008-07-02,23.80,23.87,23.32,23.52,13000,21.51
NYSE,GJD,2008-08-04,12.82,12.82,12.80,12.80,1000,11.40
NYSE,GDF,1997-04-23,13.88,14.00,13.75,13.75,53000,3.22
NYSE,GD,1994-11-10,36.58,36.58,36.13,36.24,591600,6.77
NYSE,GIS,1984-07-17,32.93,33.24,32.77,33.16,420800,1.76
NYSE,GAI,2002-01-03,5.09,5.09,5.05,5.05,19700,5.05
NYSE,GEO,2008-11-20,15.44,17.00,15.29,15.68,2925400,15.68
NYSE,GPU,2006-12-06,25.30,25.65,25.29,25.51,4800,21.03
NYSE,GY,1994-03-22,6.21,6.21,6.16,6.16,22600,0.37
NYSE,GRR,2009-07-02,15.50,15.50,15.37,15.40,5400,15.26
NYSE,GLW,1986-04-14,79.25,80.50,79.12,80.37,1582800,4.07
NYSE,GLW,1996-01-05,30.62,30.87,30.25,30.87,1231800,7.78
NYSE,GMA,2009-10-06,16.93,17.63,16.93,17.30,17800,16.88
NYSE,GFF,2003-12-31,20.85,20.85,20.25,20.26,112200,20.26
NYSE,GMA,2006-07-06,21.08,21.31,21.08,21.20,229500,13.84
NYSE,GD,2006-01-09,116.10,116.47,115.75,116.18,1033200,53.78
NYSE,GFI,1994-11-16,15.63,15.75,15.50,15.63,16600,11.80
NYSE,GJG,2005-08-11,24.45,24.46,24.41,24.46,1500,17.48
NYSE,GJD,2009-11-02,15.51,15.51,15.51,15.51,000,14.71
NYSE,GS,2005-04-13,111.77,112.00,109.73,110.01,4684700,105.43
NYSE,GLW,1993-04-29,34.50,35.25,34.50,35.13,1034100,8.32
NYSE,GFF,2005-03-30,22.00,22.23,22.00,22.15,89300,22.15
NYSE,GPK,2008-02-12,2.83,3.16,2.78,3.00,516100,3.00
NYSE,GUQ,2005-10-25,24.44,24.85,24.44,24.85,2200,19.09
NYSE,GAJ,2003-09-19,22.59,22.60,22.36,22.58,13300,11.52
NYSE,GD,1993-01-28,58.07,58.13,57.12,57.44,413600,1.97
NYSE,GPS,2009-06-03,17.93,18.29,17.93,18.23,9665700,17.99
NYSE,GDF,1996-12-05,14.00,14.00,13.88,14.00,25200,3.08
NYSE,GEO,1998-12-24,27.69,27.81,27.38,27.38,41600,9.12
NYSE,GAM,2000-02-24,37.00,37.25,36.94,37.12,4600,19.58
NYSE,GFY,2007-03-20,17.51,17.60,17.51,17.55,21200,14.47
NYSE,GJF,2007-06-08,24.62,24.77,24.62,24.77,1300,21.06
NYSE,GPW,2006-05-23,22.03,22.09,22.02,22.09,1900,17.56
NYSE,GRB,1999-11-15,19.86,20.29,19.86,19.98,24400,19.27
NYSE,GIL,2000-03-03,31.12,32.25,31.12,32.25,212800,4.03
NYSE,GPC,2000-12-20,22.62,22.94,22.12,22.56,585600,16.44
NYSE,GR,1998-10-08,28.77,28.82,27.70,27.94,230600,19.76
NYSE,GIM,2005-09-19,8.88,8.90,8.81,8.84,187100,5.62
NYSE,GRT,1996-08-15,18.25,18.62,18.12,18.25,67800,4.14
NYSE,GIS,1997-10-15,64.85,65.50,64.80,65.15,620400,23.67
NYSE,GCH,1993-12-14,15.30,15.30,14.43,14.43,144200,3.82
NYSE,GNI,2004-09-21,116.75,116.75,114.00,115.50,4000,69.48
NYSE,GTI,1997-01-14,37.12,37.63,37.12,37.63,33300,37.63
NYSE,GCO,1987-06-23,5.13,5.25,5.13,5.13,15400,5.13
NYSE,GGT,1995-10-19,4.26,4.26,4.18,4.18,10600,1.46
NYSE,GXP,1991-02-11,35.88,36.13,35.88,36.00,167600,5.59
NYSE,GMA,2002-07-22,25.26,25.26,25.11,25.21,37000,12.12
NYSE,GPC,2006-11-24,47.31,47.47,47.04,47.20,91000,41.72
NYSE,GWR,2007-03-19,25.87,25.87,25.45,25.56,196100,25.56
NYSE,GFI,1998-12-07,4.63,4.75,4.63,4.63,19200,3.75
NYSE,GTI,1999-07-21,27.25,27.75,27.19,27.75,168300,27.75
NYSE,GY,2007-03-16,13.39,13.45,13.28,13.32,540100,13.32
NYSE,GPI,2004-07-29,29.65,30.65,29.65,30.10,217200,28.58
NYSE,GNK,2007-02-02,31.29,31.30,30.61,30.79,105400,25.74
NYSE,GAS,1993-09-16,23.09,23.28,23.09,23.19,72100,10.39
NYSE,GR,1995-03-24,38.19,38.94,38.08,38.94,361400,12.30
NYSE,GAS,1991-03-13,26.95,27.86,26.95,27.86,72200,5.22
NYSE,GAI,2005-09-06,5.20,5.29,5.18,5.27,26900,5.27
NYSE,GD,1989-07-11,27.53,27.76,27.47,27.47,546400,0.77
NYSE,GEA,2009-02-27,18.70,19.33,17.83,18.30,111600,17.07
NYSE,GPX,2008-04-07,9.03,9.04,8.65,8.76,28000,8.76
NYSE,GCH,2000-10-30,7.81,8.25,7.81,8.06,10900,4.20
NYSE,GCO,1987-01-19,3.88,4.13,3.88,4.13,36600,4.13
NYSE,GU,2008-07-02,11.61,12.48,11.40,12.23,952700,11.94
NYSE,GME,2003-05-23,11.60,11.90,11.55,11.75,905000,5.88
NYSE,GOM,2007-07-27,20.50,20.70,20.37,20.46,53100,13.56
NYSE,GCO,1989-05-05,6.38,6.50,6.13,6.25,122300,6.25
NYSE,GF,1996-05-22,6.28,6.34,6.28,6.34,156500,1.65
NYSE,GAJ,2000-05-23,21.94,22.06,21.81,22.06,3900,7.79
NYSE,GDI,1995-01-31,11.87,12.00,11.12,11.31,292800,1.88
NYSE,GY,1990-04-09,4.35,4.39,4.31,4.39,36200,0.15
NYSE,GMW,2005-09-05,24.95,24.95,24.95,24.95,000,24.95
NYSE,GCH,1994-11-01,11.16,11.24,11.08,11.08,51700,3.06
NYSE,GR,2001-06-27,37.50,38.00,37.48,37.52,1226900,29.10
NYSE,GPW,2004-12-06,24.74,24.75,24.50,24.50,11100,18.07
NYSE,GRT,2003-10-16,22.20,22.47,22.16,22.33,59300,11.22
NYSE,GAM,2002-10-15,23.86,24.99,23.86,24.98,53000,17.30
NYSE,GCO,2004-01-26,16.76,16.91,16.55,16.90,182300,16.90
NYSE,GDF,2003-02-06,11.75,11.94,11.70,11.70,20500,5.90
NYSE,GRB,2001-04-11,6.60,6.60,6.35,6.35,16800,6.35
NYSE,GLW,1999-07-15,71.75,72.00,70.69,70.87,2919900,22.61
NYSE,GLP,2006-05-25,20.20,21.10,20.20,20.74,18200,14.63
NYSE,GY,2006-04-18,19.55,19.89,19.34,19.83,352900,19.83
NYSE,GAB,2003-06-18,7.71,7.88,7.68,7.80,203100,3.73
NYSE,GLS,2009-12-23,8.74,8.89,8.74,8.86,86300,8.86
NYSE,GWW,1987-10-23,42.79,43.42,42.79,43.42,446400,7.57
NYSE,GRT,1994-03-16,21.75,21.87,21.62,21.75,113800,3.90
NYSE,GSH,2004-10-07,14.54,14.54,14.20,14.21,33500,12.46
NYSE,GHI,2008-08-22,13.53,13.69,13.49,13.65,29900,11.86
NYSE,GBX,1995-04-21,14.25,14.50,14.25,14.25,4500,11.10
NYSE,GJN,2006-05-18,24.00,24.00,24.00,24.00,18400,19.45
NYSE,GVA,1999-04-20,25.94,26.19,25.56,25.94,127500,14.80
NYSE,GPI,2002-06-13,38.56,38.70,36.81,37.10,202700,35.23
NYSE,GEO,1997-04-30,16.25,16.37,15.62,15.88,328200,5.29
NYSE,GTI,2007-06-04,16.38,16.44,16.01,16.27,2027700,16.27
NYSE,GBL,2004-10-05,44.40,44.40,42.70,43.57,82700,41.57
NYSE,GTI,2004-11-22,9.05,9.37,9.05,9.32,532600,9.32
NYSE,GRR,1994-03-18,12.53,12.53,11.92,12.28,38700,9.34
NYSE,GEF,1996-11-20,26.27,26.74,25.79,26.27,18200,10.14
NYSE,GF,2004-01-28,7.98,8.00,7.61,7.63,110300,6.39
NYSE,GAP,1998-07-24,30.97,31.22,30.48,30.79,28500,23.31
NYSE,GEF,2006-01-23,60.45,62.00,60.45,61.70,128800,28.00
NYSE,GAP,2006-07-13,21.85,21.85,21.30,21.43,358600,21.43
NYSE,GEO,2002-08-09,14.02,14.45,14.02,14.20,376400,4.73
NYSE,GR,2000-12-12,34.31,34.50,33.62,33.94,437800,25.97
NYSE,GPX,1992-11-23,2.38,2.38,2.06,2.25,16600,8.90
NYSE,GJN,2006-09-21,22.30,22.30,22.30,22.30,100,18.37
NYSE,GSH,2008-05-27,25.36,25.62,25.04,25.54,268200,24.92
NYSE,GD,1982-04-06,10.20,10.35,10.00,10.35,922400,0.22
NYSE,GCF,2009-05-22,13.46,13.59,13.37,13.48,34000,12.91
NYSE,GEC,2005-02-08,26.32,26.41,26.32,26.35,43500,19.26
NYSE,GPC,2003-06-27,32.13,32.35,31.86,32.22,510200,25.73
NYSE,GUL,2007-07-19,22.16,22.16,22.06,22.07,2800,19.15
NYSE,GJG,2010-01-19,21.66,21.69,21.55,21.57,3200,21.57
NYSE,GJP,2008-12-29,10.85,10.85,10.75,10.75,1600,10.28
NYSE,GGB,2000-04-14,24.19,24.19,23.37,23.50,142200,0.64
NYSE,GJB,2006-08-18,24.20,24.20,24.10,24.10,1300,19.85
NYSE,GET,2007-05-11,53.90,54.72,53.90,54.67,200000,54.67
NYSE,GJF,2004-08-05,21.87,21.87,21.87,21.87,000,15.23
NYSE,GPS,1993-02-12,35.00,35.00,34.13,34.13,1748900,4.28
NYSE,GE,1971-05-07,120.50,121.25,120.37,120.87,4992000,0.37
NYSE,GIM,2004-03-26,9.00,9.04,8.98,8.99,158000,5.18
NYSE,GBX,2006-02-01,36.30,37.40,35.75,36.10,481400,34.36
NYSE,GME,2002-03-05,19.60,19.65,19.16,19.25,861200,9.62
NYSE,GGT,1995-07-31,4.73,4.97,4.73,4.97,17200,1.73
NYSE,GTY,2008-11-06,18.33,19.25,18.22,18.36,108700,16.41
NYSE,GWW,1998-01-08,95.98,95.98,94.82,95.43,165000,39.16
NYSE,GTI,1999-12-14,19.12,19.25,18.88,19.12,840300,19.12
NYSE,GNW,2004-09-15,22.95,23.35,22.85,23.30,817000,21.81
NYSE,GBL,2004-12-22,49.20,49.70,49.20,49.60,17700,48.36
NYSE,GAP,2002-05-01,25.70,26.50,25.33,25.78,150500,20.39
NYSE,GG,2002-07-09,10.00,10.90,10.00,10.78,2101000,10.03
NYSE,GDP,1991-10-03,3.38,3.38,3.12,3.25,2000,26.00
NYSE,GIS,1991-12-12,53.16,53.36,52.67,53.06,349000,15.56
NYSE,GS,1999-10-06,61.92,63.79,61.61,63.79,944200,58.60
NYSE,GSH,2004-03-30,14.60,15.15,14.53,15.15,62200,12.70
NYSE,GDI,2007-12-27,34.21,34.31,33.60,33.66,222600,33.62
NYSE,GRX,2008-07-28,6.23,6.23,6.16,6.16,19600,6.09
NYSE,GLT,1998-06-23,14.27,14.38,14.21,14.21,64200,8.91
NYSE,GA,2008-12-11,5.90,6.07,5.90,5.97,751600,5.82
NYSE,GRB,2005-02-28,6.47,6.53,6.35,6.41,14900,6.41
NYSE,GIM,2001-05-02,6.23,6.27,6.23,6.27,307600,2.95
NYSE,GDV,2004-02-04,19.98,20.00,19.88,19.89,87200,12.78
NYSE,GEP,2009-04-21,19.98,19.98,19.53,19.75,34000,18.78
NYSE,GBF,2008-12-08,101.79,101.95,101.43,101.95,3200,98.30
NYSE,GVA,2003-01-22,16.00,16.25,15.86,16.01,86700,14.51
NYSE,GPC,1991-08-01,32.52,32.52,32.24,32.24,412000,7.27
NYSE,GJO,2005-12-27,23.99,24.15,23.99,24.01,6800,19.81
NYSE,GF,2004-09-21,7.44,7.50,7.43,7.48,32800,6.31
NYSE,GDI,2008-09-03,44.39,44.89,42.79,43.19,571000,43.13
NYSE,GRT,2009-03-26,1.39,1.47,1.35,1.47,605500,1.24
NYSE,GD,2002-09-04,74.06,76.80,74.06,75.87,3370800,33.38
NYSE,GPK,2002-01-14,4.79,4.79,4.70,4.70,7900,4.70
NYSE,GIB,1998-11-24,17.19,18.87,17.19,17.44,104600,8.72
NYSE,GS,2007-06-06,227.77,227.94,224.85,227.35,4411400,221.90
NYSE,GES,2006-10-19,54.25,54.93,53.65,54.25,849200,26.21
NYSE,GPC,1989-01-26,25.22,25.66,25.14,25.66,192400,5.15
NYSE,GG,1996-10-04,9.13,9.50,9.13,9.50,4600,4.30
NYSE,GLF,1997-12-03,34.50,34.50,34.44,34.44,1200,17.22
NYSE,GNV,2008-11-07,4.86,4.86,4.44,4.47,5600,3.62
NYSE,GBE,2009-01-09,1.24,1.24,1.10,1.12,181600,1.12
NYSE,GVA,1993-03-15,21.25,22.00,20.75,21.75,79600,5.14
NYSE,GNV,2009-05-01,3.75,3.75,3.50,3.70,42100,3.38
NYSE,GEP,2005-12-29,23.08,23.11,22.98,23.05,7400,18.60
NYSE,GSK,1993-01-15,21.62,22.37,21.50,22.25,3122800,12.05
NYSE,GAS,1994-04-15,20.82,21.21,20.82,21.01,87000,9.82
NYSE,GRB,1999-07-19,23.65,23.71,23.34,23.71,28800,22.69
NYSE,GD,1997-06-30,72.69,73.05,71.26,71.50,480800,14.41
NYSE,GPC,2009-02-18,30.83,31.40,29.70,30.00,3421100,28.59
NYSE,GBX,2005-04-12,33.25,33.88,32.45,32.85,172700,31.01
NYSE,GJG,2007-06-26,22.42,22.42,22.34,22.34,900,18.26
NYSE,GDI,2001-04-20,18.00,18.00,17.65,17.78,23000,8.88
NYSE,GMA,2003-08-11,24.80,24.88,24.61,24.76,30800,12.81
NYSE,GY,1996-09-30,6.84,6.90,6.78,6.84,182800,0.55
NYSE,GIB,2000-12-22,3.81,4.00,3.62,3.81,21400,3.81
NYSE,GAH,2006-01-03,24.30,24.52,24.19,24.52,10600,19.35
NYSE,GAP,1989-02-02,42.50,42.60,42.29,42.50,50400,26.50
NYSE,GIM,1991-06-05,3.75,3.81,3.75,3.75,133400,0.49
NYSE,GWW,1991-08-09,42.26,42.48,41.81,41.92,81600,15.75
NYSE,GPS,1997-02-03,28.87,29.12,28.62,28.87,5022000,7.58
NYSE,GJV,2009-01-09,17.50,17.50,17.50,17.50,000,16.01
NYSE,GRT,1996-03-06,16.87,16.87,16.75,16.87,81600,3.62
NYSE,GLW,2000-12-18,71.62,73.00,63.25,64.50,11180300,62.22
NYSE,GPD,2007-04-23,24.30,24.30,24.29,24.29,200,20.54
NYSE,GGC,1991-08-07,20.03,20.26,20.03,20.03,8700,399.99
NYSE,GWW,2004-02-11,48.12,48.63,47.91,48.25,569100,43.56
